service_id,date,exception_type
2077,20210513,1
2077,20210514,1
2077,20210515,1
2077,20210517,1
2077,20210518,1
2077,20210519,1
2077,20210520,1
2077,20210521,1
2077,20210522,1
2077,20210524,1
2077,20210525,1
2077,20210526,1
2077,20210527,1
2077,20210528,1
2077,20210529,1
2077,20210531,1
2077,20210601,1
2077,20210602,1
2077,20210603,1
2077,20210604,1
2077,20210605,1
2077,20210607,1
2077,20210608,1
2077,20210609,1
2077,20210610,1
2077,20210611,1
2077,20210612,1
2077,20210614,1
2077,20210615,1
2077,20210616,1
2077,20210617,1
2077,20210618,1
2077,20210619,1
2077,20210621,1
2077,20210622,1
2077,20210623,1
2077,20210624,1
2077,20210625,1
2077,20210626,1
2077,20210628,1
2077,20210629,1
2077,20210630,1
2077,20210701,1
2077,20210702,1
2077,20210703,1
2077,20210705,1
2077,20210706,1
2077,20210707,1
2077,20210708,1
2077,20210709,1
2077,20210710,1
2077,20210712,1
2077,20210713,1
2077,20210714,1
2077,20210715,1
2077,20210716,1
2077,20210717,1
2077,20210719,1
2077,20210720,1
2077,20210721,1
2077,20210722,1
2077,20210723,1
2077,20210724,1
2077,20210726,1
2077,20210727,1
2077,20210728,1
2077,20210729,1
2077,20210730,1
2077,20210731,1
2077,20210802,1
2077,20210803,1
2077,20210804,1
2077,20210805,1
2077,20210806,1
2077,20210807,1
2078,20210316,1
2078,20210318,1
2078,20210323,1
2078,20210325,1
2078,20210327,1
2078,20210330,1
2078,20210331,1
2078,20210401,1
2079,20210316,1
2079,20210318,1
2079,20210323,1
2079,20210325,1
2079,20210326,1
2079,20210330,1
2079,20210406,1
2079,20210407,1
2079,20210408,1
2079,20210409,1
2079,20210412,1
2079,20210413,1
2079,20210414,1
2079,20210415,1
2079,20210416,1
2079,20210419,1
2079,20210420,1
2079,20210421,1
2079,20210422,1
2079,20210423,1
2079,20210426,1
2079,20210428,1
2079,20210429,1
2079,20210430,1
2079,20210503,1
2079,20210504,1
2079,20210505,1
2079,20210506,1
2079,20210507,1
2079,20210510,1
2079,20210511,1
2079,20210512,1
2079,20210514,1
2079,20210517,1
2079,20210518,1
2079,20210519,1
2079,20210520,1
2079,20210521,1
2079,20210525,1
2079,20210526,1
2079,20210527,1
2079,20210528,1
2079,20210531,1
2079,20210601,1
2079,20210602,1
2079,20210603,1
2079,20210604,1
2079,20210607,1
2079,20210608,1
2079,20210609,1
2079,20210610,1
2079,20210611,1
2079,20210614,1
2079,20210615,1
2079,20210616,1
2079,20210617,1
2079,20210618,1
2079,20210621,1
2079,20210622,1
2079,20210623,1
2079,20210624,1
2079,20210625,1
2079,20210628,1
2079,20210629,1
2079,20210630,1
2079,20210701,1
2079,20210702,1
2079,20210705,1
2079,20210706,1
2079,20210707,1
2079,20210708,1
2079,20210709,1
2079,20210712,1
2079,20210713,1
2079,20210714,1
2079,20210715,1
2079,20210716,1
2079,20210719,1
2079,20210720,1
2079,20210721,1
2079,20210722,1
2079,20210723,1
2079,20210726,1
2079,20210727,1
2079,20210728,1
2079,20210729,1
2079,20210730,1
2079,20210802,1
2079,20210803,1
2079,20210804,1
2079,20210805,1
2079,20210806,1
2080,20210316,1
2080,20210318,1
2080,20210323,1
2080,20210325,1
2080,20210326,1
2080,20210330,1
2080,20210401,1
2080,20210406,1
2080,20210407,1
2080,20210413,1
2080,20210414,1
2080,20210420,1
2080,20210421,1
2080,20210428,1
2080,20210504,1
2080,20210505,1
2080,20210511,1
2080,20210512,1
2080,20210518,1
2080,20210519,1
2080,20210525,1
2080,20210526,1
2080,20210601,1
2080,20210602,1
2080,20210608,1
2080,20210609,1
2080,20210615,1
2080,20210616,1
2080,20210622,1
2080,20210623,1
2080,20210629,1
2080,20210630,1
2080,20210706,1
2080,20210707,1
2080,20210713,1
2080,20210714,1
2080,20210720,1
2080,20210721,1
2080,20210727,1
2080,20210728,1
2080,20210803,1
2080,20210804,1
2081,20210316,1
2081,20210318,1
2081,20210323,1
2081,20210325,1
2081,20210326,1
2081,20210330,1
2081,20210401,1
2081,20210406,1
2081,20210407,1
2081,20210408,1
2081,20210409,1
2081,20210412,1
2081,20210413,1
2081,20210414,1
2081,20210415,1
2081,20210416,1
2081,20210419,1
2081,20210420,1
2081,20210421,1
2081,20210422,1
2081,20210423,1
2081,20210426,1
2081,20210428,1
2081,20210429,1
2081,20210430,1
2081,20210503,1
2081,20210504,1
2081,20210505,1
2081,20210506,1
2081,20210507,1
2081,20210510,1
2081,20210511,1
2081,20210512,1
2081,20210514,1
2081,20210517,1
2081,20210518,1
2081,20210519,1
2081,20210520,1
2081,20210521,1
2081,20210525,1
2081,20210526,1
2081,20210527,1
2081,20210528,1
2081,20210531,1
2081,20210601,1
2081,20210602,1
2081,20210603,1
2081,20210604,1
2081,20210607,1
2081,20210608,1
2081,20210609,1
2081,20210610,1
2081,20210611,1
2081,20210614,1
2081,20210615,1
2081,20210616,1
2081,20210617,1
2081,20210618,1
2081,20210621,1
2081,20210622,1
2081,20210623,1
2081,20210624,1
2081,20210625,1
2081,20210628,1
2081,20210629,1
2081,20210630,1
2081,20210701,1
2081,20210702,1
2081,20210705,1
2081,20210706,1
2081,20210707,1
2081,20210708,1
2081,20210709,1
2081,20210712,1
2081,20210713,1
2081,20210714,1
2081,20210715,1
2081,20210716,1
2081,20210719,1
2081,20210720,1
2081,20210721,1
2081,20210722,1
2081,20210723,1
2081,20210726,1
2081,20210727,1
2081,20210728,1
2081,20210729,1
2081,20210730,1
2081,20210802,1
2081,20210803,1
2081,20210804,1
2081,20210805,1
2081,20210806,1
2082,20210316,1
2082,20210318,1
2082,20210323,1
2082,20210325,1
2082,20210326,1
2082,20210330,1
2082,20210401,1
2082,20210403,1
2082,20210404,1
2082,20210405,1
2082,20210406,1
2082,20210407,1
2082,20210411,1
2082,20210413,1
2082,20210414,1
2082,20210418,1
2082,20210420,1
2082,20210421,1
2082,20210425,1
2082,20210428,1
2082,20210502,1
2082,20210504,1
2082,20210505,1
2082,20210509,1
2082,20210511,1
2082,20210512,1
2082,20210516,1
2082,20210518,1
2082,20210519,1
2082,20210523,1
2082,20210525,1
2082,20210526,1
2082,20210530,1
2082,20210601,1
2082,20210602,1
2082,20210606,1
2082,20210608,1
2082,20210609,1
2082,20210613,1
2082,20210615,1
2082,20210616,1
2082,20210620,1
2082,20210622,1
2082,20210623,1
2082,20210627,1
2082,20210629,1
2082,20210630,1
2082,20210704,1
2082,20210706,1
2082,20210707,1
2082,20210711,1
2082,20210713,1
2082,20210714,1
2082,20210718,1
2082,20210720,1
2082,20210721,1
2082,20210725,1
2082,20210727,1
2082,20210728,1
2082,20210801,1
2082,20210803,1
2082,20210804,1
2082,20210808,1
2083,20210316,1
2083,20210318,1
2083,20210323,1
2083,20210325,1
2083,20210326,1
2083,20210330,1
2083,20210401,1
2083,20210402,1
2083,20210406,1
2083,20210407,1
2083,20210408,1
2083,20210409,1
2083,20210413,1
2083,20210414,1
2083,20210415,1
2083,20210416,1
2083,20210420,1
2083,20210421,1
2083,20210422,1
2083,20210423,1
2083,20210428,1
2083,20210429,1
2083,20210430,1
2083,20210504,1
2083,20210505,1
2083,20210506,1
2083,20210507,1
2083,20210511,1
2083,20210512,1
2083,20210514,1
2083,20210518,1
2083,20210519,1
2083,20210520,1
2083,20210521,1
2083,20210525,1
2083,20210526,1
2083,20210527,1
2083,20210528,1
2083,20210601,1
2083,20210602,1
2083,20210603,1
2083,20210604,1
2083,20210608,1
2083,20210609,1
2083,20210610,1
2083,20210611,1
2083,20210615,1
2083,20210616,1
2083,20210617,1
2083,20210618,1
2083,20210622,1
2083,20210623,1
2083,20210624,1
2083,20210625,1
2083,20210629,1
2083,20210630,1
2083,20210701,1
2083,20210702,1
2083,20210706,1
2083,20210707,1
2083,20210708,1
2083,20210709,1
2083,20210713,1
2083,20210714,1
2083,20210715,1
2083,20210716,1
2083,20210720,1
2083,20210721,1
2083,20210722,1
2083,20210723,1
2083,20210727,1
2083,20210728,1
2083,20210729,1
2083,20210730,1
2083,20210803,1
2083,20210804,1
2083,20210805,1
2083,20210806,1
2084,20210316,1
2084,20210318,1
2084,20210323,1
2084,20210325,1
2084,20210326,1
2084,20210330,1
2084,20210401,1
2084,20210402,1
2084,20210405,1
2084,20210406,1
2084,20210408,1
2084,20210409,1
2084,20210410,1
2084,20210411,1
2084,20210413,1
2084,20210415,1
2084,20210416,1
2084,20210417,1
2084,20210418,1
2084,20210420,1
2084,20210422,1
2084,20210423,1
2084,20210424,1
2084,20210425,1
2084,20210427,1
2084,20210429,1
2084,20210430,1
2084,20210501,1
2084,20210502,1
2084,20210504,1
2084,20210506,1
2084,20210507,1
2084,20210508,1
2084,20210509,1
2084,20210511,1
2084,20210513,1
2084,20210514,1
2084,20210515,1
2084,20210516,1
2084,20210518,1
2084,20210520,1
2084,20210521,1
2084,20210522,1
2084,20210523,1
2084,20210524,1
2084,20210525,1
2084,20210527,1
2084,20210528,1
2084,20210529,1
2084,20210530,1
2084,20210601,1
2084,20210603,1
2084,20210604,1
2084,20210605,1
2084,20210606,1
2084,20210608,1
2084,20210610,1
2084,20210611,1
2084,20210612,1
2084,20210613,1
2084,20210615,1
2084,20210617,1
2084,20210618,1
2084,20210619,1
2084,20210620,1
2084,20210622,1
2084,20210624,1
2084,20210625,1
2084,20210626,1
2084,20210627,1
2084,20210629,1
2084,20210701,1
2084,20210702,1
2084,20210703,1
2084,20210704,1
2084,20210706,1
2084,20210708,1
2084,20210709,1
2084,20210710,1
2084,20210711,1
2084,20210713,1
2084,20210715,1
2084,20210716,1
2084,20210717,1
2084,20210718,1
2084,20210720,1
2084,20210722,1
2084,20210723,1
2084,20210724,1
2084,20210725,1
2084,20210727,1
2084,20210729,1
2084,20210730,1
2084,20210731,1
2084,20210801,1
2084,20210803,1
2084,20210805,1
2084,20210806,1
2084,20210807,1
2084,20210808,1
2085,20210316,1
2085,20210318,1
2085,20210323,1
2085,20210325,1
2085,20210326,1
2085,20210327,1
2085,20210330,1
2085,20210401,1
2085,20210402,1
2085,20210403,1
2085,20210406,1
2085,20210408,1
2085,20210409,1
2085,20210410,1
2085,20210413,1
2085,20210415,1
2085,20210416,1
2085,20210417,1
2085,20210420,1
2085,20210422,1
2085,20210423,1
2085,20210424,1
2085,20210427,1
2085,20210429,1
2085,20210430,1
2085,20210501,1
2085,20210504,1
2085,20210506,1
2085,20210507,1
2085,20210508,1
2085,20210511,1
2085,20210513,1
2085,20210514,1
2085,20210515,1
2085,20210518,1
2085,20210520,1
2085,20210521,1
2085,20210522,1
2085,20210524,1
2085,20210525,1
2085,20210527,1
2085,20210528,1
2085,20210529,1
2085,20210601,1
2085,20210603,1
2085,20210604,1
2085,20210605,1
2085,20210608,1
2085,20210610,1
2085,20210611,1
2085,20210612,1
2085,20210615,1
2085,20210617,1
2085,20210618,1
2085,20210619,1
2085,20210622,1
2085,20210624,1
2085,20210625,1
2085,20210626,1
2085,20210629,1
2085,20210701,1
2085,20210702,1
2085,20210703,1
2085,20210706,1
2085,20210708,1
2085,20210709,1
2085,20210710,1
2085,20210713,1
2085,20210715,1
2085,20210716,1
2085,20210717,1
2085,20210720,1
2085,20210722,1
2085,20210723,1
2085,20210724,1
2085,20210727,1
2085,20210729,1
2085,20210730,1
2085,20210731,1
2085,20210803,1
2085,20210805,1
2085,20210806,1
2085,20210807,1
2086,20210316,1
2086,20210318,1
2086,20210323,1
2086,20210325,1
2086,20210326,1
2086,20210327,1
2086,20210328,1
2086,20210330,1
2086,20210406,1
2086,20210408,1
2086,20210409,1
2086,20210412,1
2086,20210413,1
2086,20210415,1
2086,20210416,1
2086,20210419,1
2086,20210420,1
2086,20210422,1
2086,20210423,1
2086,20210426,1
2086,20210429,1
2086,20210430,1
2086,20210503,1
2086,20210504,1
2086,20210506,1
2086,20210507,1
2086,20210510,1
2086,20210511,1
2086,20210514,1
2086,20210517,1
2086,20210518,1
2086,20210520,1
2086,20210521,1
2086,20210525,1
2086,20210527,1
2086,20210528,1
2086,20210531,1
2086,20210601,1
2086,20210603,1
2086,20210604,1
2086,20210607,1
2086,20210608,1
2086,20210610,1
2086,20210611,1
2086,20210614,1
2086,20210615,1
2086,20210617,1
2086,20210618,1
2086,20210621,1
2086,20210622,1
2086,20210624,1
2086,20210625,1
2086,20210628,1
2086,20210629,1
2086,20210701,1
2086,20210702,1
2086,20210705,1
2086,20210706,1
2086,20210708,1
2086,20210709,1
2086,20210712,1
2086,20210713,1
2086,20210715,1
2086,20210716,1
2086,20210719,1
2086,20210720,1
2086,20210722,1
2086,20210723,1
2086,20210726,1
2086,20210727,1
2086,20210729,1
2086,20210730,1
2086,20210802,1
2086,20210803,1
2086,20210805,1
2086,20210806,1
2087,20210316,1
2087,20210318,1
2087,20210323,1
2087,20210324,1
2087,20210325,1
2087,20210330,1
2087,20210331,1
2087,20210401,1
2087,20210407,1
2087,20210414,1
2087,20210421,1
2087,20210428,1
2087,20210505,1
2087,20210512,1
2087,20210519,1
2087,20210526,1
2087,20210602,1
2087,20210609,1
2087,20210616,1
2087,20210623,1
2087,20210630,1
2087,20210707,1
2087,20210714,1
2087,20210721,1
2087,20210728,1
2087,20210804,1
2088,20210316,1
2088,20210318,1
2088,20210323,1
2088,20210324,1
2088,20210325,1
2088,20210330,1
2088,20210331,1
2088,20210401,1
2088,20210406,1
2088,20210407,1
2088,20210408,1
2088,20210409,1
2088,20210410,1
2088,20210413,1
2088,20210414,1
2088,20210415,1
2088,20210416,1
2088,20210417,1
2088,20210420,1
2088,20210421,1
2088,20210422,1
2088,20210423,1
2088,20210424,1
2088,20210427,1
2088,20210428,1
2088,20210429,1
2088,20210430,1
2088,20210501,1
2088,20210504,1
2088,20210505,1
2088,20210506,1
2088,20210507,1
2088,20210508,1
2088,20210511,1
2088,20210512,1
2088,20210513,1
2088,20210514,1
2088,20210515,1
2088,20210518,1
2088,20210519,1
2088,20210520,1
2088,20210521,1
2088,20210522,1
2088,20210524,1
2088,20210525,1
2088,20210526,1
2088,20210527,1
2088,20210528,1
2088,20210529,1
2088,20210601,1
2088,20210602,1
2088,20210603,1
2088,20210604,1
2088,20210605,1
2088,20210608,1
2088,20210609,1
2088,20210610,1
2088,20210611,1
2088,20210612,1
2088,20210615,1
2088,20210616,1
2088,20210617,1
2088,20210618,1
2088,20210619,1
2088,20210622,1
2088,20210623,1
2088,20210624,1
2088,20210625,1
2088,20210626,1
2088,20210629,1
2088,20210630,1
2088,20210701,1
2088,20210702,1
2088,20210703,1
2088,20210706,1
2088,20210707,1
2088,20210708,1
2088,20210709,1
2088,20210710,1
2088,20210713,1
2088,20210714,1
2088,20210715,1
2088,20210716,1
2088,20210717,1
2088,20210720,1
2088,20210721,1
2088,20210722,1
2088,20210723,1
2088,20210724,1
2088,20210727,1
2088,20210728,1
2088,20210729,1
2088,20210730,1
2088,20210731,1
2088,20210803,1
2088,20210804,1
2088,20210805,1
2088,20210806,1
2088,20210807,1
2089,20210316,1
2089,20210318,1
2089,20210322,1
2089,20210323,1
2089,20210325,1
2089,20210329,1
2089,20210330,1
2089,20210401,1
2090,20210316,1
2090,20210318,1
2090,20210321,1
2090,20210323,1
2090,20210325,1
2090,20210330,1
2090,20210401,1
2090,20210405,1
2090,20210406,1
2090,20210408,1
2090,20210410,1
2090,20210411,1
2090,20210412,1
2090,20210413,1
2090,20210415,1
2090,20210417,1
2090,20210418,1
2090,20210419,1
2090,20210420,1
2090,20210422,1
2090,20210424,1
2090,20210425,1
2090,20210426,1
2090,20210427,1
2090,20210429,1
2090,20210501,1
2090,20210502,1
2090,20210503,1
2090,20210504,1
2090,20210506,1
2090,20210508,1
2090,20210509,1
2090,20210510,1
2090,20210511,1
2090,20210513,1
2090,20210515,1
2090,20210516,1
2090,20210517,1
2090,20210518,1
2090,20210520,1
2090,20210522,1
2090,20210523,1
2090,20210524,1
2090,20210525,1
2090,20210527,1
2090,20210529,1
2090,20210530,1
2090,20210531,1
2090,20210601,1
2090,20210603,1
2090,20210605,1
2090,20210606,1
2090,20210607,1
2090,20210608,1
2090,20210610,1
2090,20210612,1
2090,20210613,1
2090,20210614,1
2090,20210615,1
2090,20210617,1
2090,20210619,1
2090,20210620,1
2090,20210621,1
2090,20210622,1
2090,20210624,1
2090,20210626,1
2090,20210627,1
2090,20210628,1
2090,20210629,1
2090,20210701,1
2090,20210703,1
2090,20210704,1
2090,20210705,1
2090,20210706,1
2090,20210708,1
2090,20210710,1
2090,20210711,1
2090,20210712,1
2090,20210713,1
2090,20210715,1
2090,20210717,1
2090,20210718,1
2090,20210719,1
2090,20210720,1
2090,20210722,1
2090,20210724,1
2090,20210725,1
2090,20210726,1
2090,20210727,1
2090,20210729,1
2090,20210731,1
2090,20210801,1
2090,20210802,1
2090,20210803,1
2090,20210805,1
2090,20210807,1
2090,20210808,1
2091,20210316,1
2091,20210318,1
2091,20210320,1
2091,20210323,1
2091,20210325,1
2091,20210327,1
2091,20210406,1
2091,20210408,1
2091,20210410,1
2091,20210413,1
2091,20210415,1
2091,20210417,1
2091,20210420,1
2091,20210422,1
2091,20210424,1
2091,20210427,1
2091,20210429,1
2091,20210501,1
2091,20210504,1
2091,20210506,1
2091,20210508,1
2091,20210511,1
2091,20210513,1
2091,20210515,1
2091,20210518,1
2091,20210520,1
2091,20210522,1
2091,20210524,1
2091,20210525,1
2091,20210527,1
2091,20210529,1
2091,20210601,1
2091,20210603,1
2091,20210605,1
2091,20210608,1
2091,20210610,1
2091,20210612,1
2091,20210615,1
2091,20210617,1
2091,20210619,1
2091,20210622,1
2091,20210624,1
2091,20210626,1
2091,20210629,1
2091,20210701,1
2091,20210703,1
2091,20210706,1
2091,20210708,1
2091,20210710,1
2091,20210713,1
2091,20210715,1
2091,20210717,1
2091,20210720,1
2091,20210722,1
2091,20210724,1
2091,20210727,1
2091,20210729,1
2091,20210731,1
2091,20210803,1
2091,20210805,1
2091,20210807,1
2092,20210316,1
2092,20210318,1
2092,20210320,1
2092,20210323,1
2092,20210325,1
2092,20210326,1
2092,20210330,1
2092,20210401,1
2092,20210402,1
2092,20210405,1
2092,20210406,1
2092,20210407,1
2092,20210410,1
2092,20210411,1
2092,20210413,1
2092,20210414,1
2092,20210417,1
2092,20210418,1
2092,20210420,1
2092,20210421,1
2092,20210424,1
2092,20210425,1
2092,20210427,1
2092,20210428,1
2092,20210501,1
2092,20210502,1
2092,20210504,1
2092,20210505,1
2092,20210508,1
2092,20210509,1
2092,20210511,1
2092,20210512,1
2092,20210513,1
2092,20210515,1
2092,20210516,1
2092,20210518,1
2092,20210519,1
2092,20210522,1
2092,20210523,1
2092,20210524,1
2092,20210525,1
2092,20210526,1
2092,20210529,1
2092,20210530,1
2092,20210601,1
2092,20210602,1
2092,20210605,1
2092,20210606,1
2092,20210608,1
2092,20210609,1
2092,20210612,1
2092,20210613,1
2092,20210615,1
2092,20210616,1
2092,20210619,1
2092,20210620,1
2092,20210622,1
2092,20210623,1
2092,20210626,1
2092,20210627,1
2092,20210629,1
2092,20210630,1
2092,20210703,1
2092,20210704,1
2092,20210706,1
2092,20210707,1
2092,20210710,1
2092,20210711,1
2092,20210713,1
2092,20210714,1
2092,20210717,1
2092,20210718,1
2092,20210720,1
2092,20210721,1
2092,20210724,1
2092,20210725,1
2092,20210727,1
2092,20210728,1
2092,20210731,1
2092,20210801,1
2092,20210803,1
2092,20210804,1
2092,20210807,1
2092,20210808,1
2093,20210316,1
2093,20210318,1
2093,20210320,1
2093,20210321,1
2093,20210323,1
2093,20210325,1
2093,20210330,1
2093,20210401,1
2093,20210405,1
2093,20210406,1
2093,20210408,1
2093,20210411,1
2093,20210413,1
2093,20210415,1
2093,20210418,1
2093,20210420,1
2093,20210422,1
2093,20210425,1
2093,20210429,1
2093,20210502,1
2093,20210504,1
2093,20210506,1
2093,20210509,1
2093,20210511,1
2093,20210516,1
2093,20210518,1
2093,20210520,1
2093,20210523,1
2093,20210525,1
2093,20210527,1
2093,20210530,1
2093,20210601,1
2093,20210603,1
2093,20210606,1
2093,20210608,1
2093,20210610,1
2093,20210613,1
2093,20210615,1
2093,20210617,1
2093,20210620,1
2093,20210622,1
2093,20210624,1
2093,20210627,1
2093,20210629,1
2093,20210701,1
2093,20210704,1
2093,20210706,1
2093,20210708,1
2093,20210711,1
2093,20210713,1
2093,20210715,1
2093,20210718,1
2093,20210720,1
2093,20210722,1
2093,20210725,1
2093,20210727,1
2093,20210729,1
2093,20210801,1
2093,20210803,1
2093,20210805,1
2093,20210808,1
2094,20210316,1
2094,20210318,1
2094,20210320,1
2094,20210321,1
2094,20210323,1
2094,20210325,1
2094,20210327,1
2094,20210328,1
2094,20210330,1
2094,20210401,1
2094,20210403,1
2094,20210405,1
2094,20210406,1
2094,20210408,1
2094,20210411,1
2094,20210413,1
2094,20210415,1
2094,20210418,1
2094,20210420,1
2094,20210422,1
2094,20210425,1
2094,20210429,1
2094,20210502,1
2094,20210504,1
2094,20210506,1
2094,20210509,1
2094,20210511,1
2094,20210516,1
2094,20210518,1
2094,20210520,1
2094,20210523,1
2094,20210525,1
2094,20210527,1
2094,20210530,1
2094,20210601,1
2094,20210603,1
2094,20210606,1
2094,20210608,1
2094,20210610,1
2094,20210613,1
2094,20210615,1
2094,20210617,1
2094,20210620,1
2094,20210622,1
2094,20210624,1
2094,20210627,1
2094,20210629,1
2094,20210701,1
2094,20210704,1
2094,20210706,1
2094,20210708,1
2094,20210711,1
2094,20210713,1
2094,20210715,1
2094,20210718,1
2094,20210720,1
2094,20210722,1
2094,20210725,1
2094,20210727,1
2094,20210729,1
2094,20210801,1
2094,20210803,1
2094,20210805,1
2094,20210808,1
2095,20210316,1
2095,20210318,1
2095,20210320,1
2095,20210321,1
2095,20210323,1
2095,20210325,1
2095,20210327,1
2095,20210328,1
2095,20210330,1
2095,20210401,1
2095,20210403,1
2095,20210404,1
2095,20210405,1
2095,20210406,1
2095,20210408,1
2095,20210411,1
2095,20210413,1
2095,20210415,1
2095,20210418,1
2095,20210420,1
2095,20210422,1
2095,20210425,1
2095,20210429,1
2095,20210502,1
2095,20210504,1
2095,20210506,1
2095,20210509,1
2095,20210511,1
2095,20210516,1
2095,20210518,1
2095,20210520,1
2095,20210523,1
2095,20210525,1
2095,20210527,1
2095,20210530,1
2095,20210601,1
2095,20210603,1
2095,20210606,1
2095,20210608,1
2095,20210610,1
2095,20210613,1
2095,20210615,1
2095,20210617,1
2095,20210620,1
2095,20210622,1
2095,20210624,1
2095,20210627,1
2095,20210629,1
2095,20210701,1
2095,20210704,1
2095,20210706,1
2095,20210708,1
2095,20210711,1
2095,20210713,1
2095,20210715,1
2095,20210718,1
2095,20210720,1
2095,20210722,1
2095,20210725,1
2095,20210727,1
2095,20210729,1
2095,20210801,1
2095,20210803,1
2095,20210805,1
2095,20210808,1
2096,20210316,1
2096,20210318,1
2096,20210319,1
2097,20210316,1
2097,20210318,1
2097,20210319,1
2097,20210330,1
2097,20210401,1
2098,20210316,1
2098,20210318,1
2098,20210319,1
2098,20210325,1
2098,20210326,1
2098,20210401,1
2098,20210402,1
2098,20210408,1
2098,20210409,1
2098,20210415,1
2098,20210416,1
2098,20210422,1
2098,20210423,1
2098,20210429,1
2098,20210430,1
2098,20210506,1
2098,20210507,1
2098,20210514,1
2098,20210520,1
2098,20210521,1
2098,20210527,1
2098,20210528,1
2098,20210603,1
2098,20210604,1
2098,20210610,1
2098,20210611,1
2098,20210617,1
2098,20210618,1
2098,20210624,1
2098,20210625,1
2098,20210701,1
2098,20210702,1
2098,20210708,1
2098,20210709,1
2098,20210715,1
2098,20210716,1
2098,20210722,1
2098,20210723,1
2098,20210729,1
2098,20210730,1
2098,20210805,1
2098,20210806,1
2099,20210316,1
2099,20210318,1
2099,20210319,1
2099,20210323,1
2099,20210325,1
2099,20210401,1
2099,20210406,1
2099,20210408,1
2099,20210412,1
2099,20210413,1
2099,20210415,1
2099,20210419,1
2099,20210420,1
2099,20210422,1
2099,20210426,1
2099,20210429,1
2099,20210503,1
2099,20210504,1
2099,20210506,1
2099,20210510,1
2099,20210511,1
2099,20210517,1
2099,20210518,1
2099,20210520,1
2099,20210525,1
2099,20210527,1
2099,20210531,1
2099,20210601,1
2099,20210603,1
2099,20210607,1
2099,20210608,1
2099,20210610,1
2099,20210614,1
2099,20210615,1
2099,20210617,1
2099,20210621,1
2099,20210622,1
2099,20210624,1
2099,20210628,1
2099,20210629,1
2099,20210701,1
2099,20210705,1
2099,20210706,1
2099,20210708,1
2099,20210712,1
2099,20210713,1
2099,20210715,1
2099,20210719,1
2099,20210720,1
2099,20210722,1
2099,20210726,1
2099,20210727,1
2099,20210729,1
2099,20210802,1
2099,20210803,1
2099,20210805,1
2100,20210316,1
2100,20210318,1
2100,20210319,1
2100,20210323,1
2100,20210325,1
2100,20210326,1
2100,20210406,1
2100,20210407,1
2100,20210408,1
2100,20210409,1
2100,20210412,1
2100,20210413,1
2100,20210414,1
2100,20210415,1
2100,20210416,1
2100,20210419,1
2100,20210420,1
2100,20210421,1
2100,20210422,1
2100,20210423,1
2100,20210426,1
2100,20210428,1
2100,20210429,1
2100,20210430,1
2100,20210503,1
2100,20210504,1
2100,20210505,1
2100,20210506,1
2100,20210507,1
2100,20210510,1
2100,20210511,1
2100,20210512,1
2100,20210514,1
2100,20210517,1
2100,20210518,1
2100,20210519,1
2100,20210520,1
2100,20210521,1
2100,20210525,1
2100,20210526,1
2100,20210527,1
2100,20210528,1
2100,20210531,1
2100,20210601,1
2100,20210602,1
2100,20210603,1
2100,20210604,1
2100,20210607,1
2100,20210608,1
2100,20210609,1
2100,20210610,1
2100,20210611,1
2100,20210614,1
2100,20210615,1
2100,20210616,1
2100,20210617,1
2100,20210618,1
2100,20210621,1
2100,20210622,1
2100,20210623,1
2100,20210624,1
2100,20210625,1
2100,20210628,1
2100,20210629,1
2100,20210630,1
2100,20210701,1
2100,20210702,1
2100,20210705,1
2100,20210706,1
2100,20210707,1
2100,20210708,1
2100,20210709,1
2100,20210712,1
2100,20210713,1
2100,20210714,1
2100,20210715,1
2100,20210716,1
2100,20210719,1
2100,20210720,1
2100,20210721,1
2100,20210722,1
2100,20210723,1
2100,20210726,1
2100,20210727,1
2100,20210728,1
2100,20210729,1
2100,20210730,1
2100,20210802,1
2100,20210803,1
2100,20210804,1
2100,20210805,1
2100,20210806,1
2101,20210316,1
2101,20210318,1
2101,20210319,1
2101,20210323,1
2101,20210325,1
2101,20210326,1
2101,20210330,1
2101,20210401,1
2101,20210409,1
2101,20210416,1
2101,20210423,1
2101,20210430,1
2101,20210507,1
2101,20210514,1
2101,20210521,1
2101,20210528,1
2101,20210604,1
2101,20210611,1
2101,20210618,1
2101,20210625,1
2101,20210702,1
2101,20210709,1
2101,20210716,1
2101,20210723,1
2101,20210730,1
2101,20210806,1
2102,20210316,1
2102,20210318,1
2102,20210319,1
2102,20210323,1
2102,20210325,1
2102,20210326,1
2102,20210330,1
2102,20210401,1
2102,20210406,1
2102,20210408,1
2102,20210409,1
2102,20210413,1
2102,20210415,1
2102,20210416,1
2102,20210420,1
2102,20210422,1
2102,20210423,1
2102,20210429,1
2102,20210430,1
2102,20210504,1
2102,20210506,1
2102,20210507,1
2102,20210511,1
2102,20210514,1
2102,20210518,1
2102,20210520,1
2102,20210521,1
2102,20210525,1
2102,20210527,1
2102,20210528,1
2102,20210601,1
2102,20210603,1
2102,20210604,1
2102,20210608,1
2102,20210610,1
2102,20210611,1
2102,20210615,1
2102,20210617,1
2102,20210618,1
2102,20210622,1
2102,20210624,1
2102,20210625,1
2102,20210629,1
2102,20210701,1
2102,20210702,1
2102,20210706,1
2102,20210708,1
2102,20210709,1
2102,20210713,1
2102,20210715,1
2102,20210716,1
2102,20210720,1
2102,20210722,1
2102,20210723,1
2102,20210727,1
