route_id,agency_id,route_short_name,route_long_name,route_desc,route_type,route_color,route_text_color,route_url
65444,QBUZZ,9,De Punt / De Wijert - HS - Noord / Zernike,,3,ff29ff,ffffff,http://qbuzz.nl/gd/lijn/g559
66732,ARR,4,Station via Rijnvicus en Kerk en Zanen - Station.,,3,,,
52485,CXX,80,Zandvoort - Amsterdam Busstation Elandsgracht,,3,ffcc00,000000,http://www.connexxion.nl/dienstregeling/lijn?ID=N080
45136,BRAVO:ARR,643,Boxtel - 's-Hertogenbosch,,3,,,
45139,BRAVO:ARR,305,Oss via Uden - Eindhoven,,3,,,
45366,ARR,1,Veerdam - Posthuys,,3,,,
45368,ARR,66,Venlo via Reuver - Roermond,,3,,,
45373,ARR,3,Geilenkirchen - Sittard,,3,,,
45411,ARR,2,Veerdam - Buren/Nes,,3,,,
45413,ARR,1,Veerdam - Ballum/Hollum,,3,,,
45415,ARR,1,West-Terschelling - Oosterend,,3,,,
45416,ARR,2,West-Terschelling - West aan Zee,,3,,,
49864,ARR,543,Tiel - Geldermalsen,,3,,,
52915,ARR,4,Station via Groenhoven en Plaswijck - Station.,,3,,,
62393,ARR,46,Sneek - Oudega v.v.,,3,,,
62557,ARR,7053,"Hantumeruitburen - Holwerd, Prov. weg",,3,,,
62632,ARR,8141,"Bears - Deinum, Station",,3,,,
67971,IFF:EB,Sneltrein,RE 13 Venlo <-> Hamm (Westf.),,2,,,
66821,RET,156,Vlaardingen West - Holy,,3,,,
66907,ARR,668,Velddriel - Andel,,3,,,
66908,ARR,673,Leerdam - Gorinchem,,3,,,
67331,ARR,1,Kitskensberg via Donderberg - Roermond Station,,3,,,
65606,CXX,340,Haarlem Station - Uithoorn via Hoofddorp Station,,3,e00000,ffffff,http://www.connexxion.nl/dienstregeling/lijn?ID=M340
65454,ARR,8641,"Doniaga - Joure, Busstation",,3,,,
54568,ARR,8,Maastricht Boschpoort via Bemelen - Valkenburg,,3,f68712,ffffff,
2607,QBUZZ,17,Scheemda - Winschoten,,3,,,http://qbuzz.nl/gd/lijn/g017
18788,QBUZZ,22,Zweeloo - Assen,,3,,,http://qbuzz.nl/gd/lijn/d022
30603,CXX,138,Herkingen-Middelharnis,,3,,,http://www.connexxion.nl/dienstregeling/lijn?ID=Z138
42346,BRAVO:CXX,406,Son - Ekkersrijt - Eindhoven Station,,3,,,http://www.hermes.nl/dienstregeling/lijn?ID=L406
18791,QBUZZ,68,Winsum - Leens,,3,,,http://qbuzz.nl/gd/lijn/g068
33046,ARR,615,Busstation - Scholen Nijlan,,3,,,
41880,QBUZZ,83,Assen - Leek,,3,,,http://qbuzz.nl/gd/lijn/g083
42347,BRAVO:CXX,405,Eindhoven Achtse Barrier - Station,,3,,,http://www.hermes.nl/dienstregeling/lijn?ID=L405
18931,WATERBUS,19,Piekstraat - Plantagelaan,,4,0fa30f,ffffff,
313,WATERBUS,22,Dordrecht Merwekade - Papendrecht Veerdam,,4,fcaf17,000000,
317,WATERBUS,24,Zwijndrecht Veerplein - Dordrecht Merwekade,,4,f36f2b,000000,
1621,OVREGIOY,144,Harderwijk - Zeewolde,,3,,,http://www.ovregioijsselmond.nl/dienstregeling/lijn?ID=C144
71251,BRAVO:CXX,618,Valkenswaard - Bladel Pius X-College,,3,,,http://www.connexxion.nl/dienstregeling/lijn?ID=L618
71252,BRAVO:CXX,610,Eindhoven Internationale school - Station,,3,,,http://www.connexxion.nl/dienstregeling/lijn?ID=L610
42397,ARR,165,Alphen aan den Rijn - Zoetermeer,,3,,,
17305,ARR,90,Den Haag Centraal - Lisse,,3,,,
17309,ARR,3,Leiden Station De Vink - Leiden Merenwijk,,3,,,
19293,ARR,51,Vorden - Doetinchem,,3,,,
19303,ARR,82,Zutphen - Doetinchem,,3,,,
71304,EBS,102,Hellevoetsluis - Spijkenisse,,3,,,
71305,EBS,107,Geervliet - Abbenbroek - Oudenhoorn,,3,,,
2610,QBUZZ,13,Winschoten - Veendam,,3,,,http://qbuzz.nl/gd/lijn/g013
2626,QBUZZ,309,Assen - Groningen,,3,,,http://qbuzz.nl/gd/lijn/g309
282,ARR,669,Zaltbommel - Wijk en Aalburg,,3,,,
7190,BRENG,6,Nijmegen Station Dukenburg - CS - Neerbosch Oost,,3,,,http://www.breng.nl/dienstregeling/lijn?ID=X006
41310,BRENG,42,Druten Busstation - Tiel Station,,3,,,http://www.breng.nl/dienstregeling/lijn?ID=X042
2627,QBUZZ,178,Appingedam - Groningen,,3,,,http://qbuzz.nl/gd/lijn/g178
30582,CXX,135,Middelharnis-Ooltgensplaat,,3,,,http://www.connexxion.nl/dienstregeling/lijn?ID=Z135
2630,QBUZZ,14,Stadskanaal - Winschoten,,3,,,http://qbuzz.nl/gd/lijn/g014
2636,QBUZZ,85,Oosterwolde - Groningen,,3,,,http://qbuzz.nl/gd/lijn/g085
30584,CXX,174,Numansdorp-Rotterdam,,3,,,http://www.connexxion.nl/dienstregeling/lijn?ID=Z174
5444,ARR,50,Leiden Centraal - Haarlem,,3,,,
5449,ARR,5,Leiden Centraal - Voorschoten Starrenburg,,3,,,
19358,ARR,665,Dreumel - 's-Hertogenbosch,,3,,,
23097,QBUZZ,133,Groningen - Surhuisterveen,,3,,,http://qbuzz.nl/gd/lijn/g133
30586,CXX,171,Oud Beijerland-Rotterdam,,3,,,http://www.connexxion.nl/dienstregeling/lijn?ID=Z171
53859,ARR,799,Veulen - Geijsteren,,3,,,
2642,QBUZZ,2,Stadsdienst Emmen Angelslo,,3,ff6600,ffffff,http://qbuzz.nl/gd/lijn/d002
30800,RET,84,Station Barendrecht - Zuidplein,,3,,,
30601,CXX,172,Oud Beijerland-Rotterdam,,3,,,http://www.connexxion.nl/dienstregeling/lijn?ID=Z172
2643,QBUZZ,3,Stadsdienst Emmen Rietlanden,,3,800080,ffffff,http://qbuzz.nl/gd/lijn/d003
32575,RET,76,Zuidplein - Keizerswaard,,3,,,
42409,ARR,361,Sassenheim via Lisse - Schiphol Airport,,3,,,
42420,ARR,20,Leiden Centraal via Boulevard - Noordwijk,,3,,,
43016,ARR,657,Mheer via Banholt - Gulpen,,3,,,
25834,WATERBUS,18,Heijplaat RDM - Erasmusbrug,,4,a474fe,ffffff,
43026,ARR,37,Sittard via Merkelbeek - Brunssum,,3,,,
43027,ARR,36,Sittard via Schinveld - Brunssum,,3,,,
41835,HTM,25,Lijn 25: Vrederust - Grote Markt,,3,,,https://www.htm.nl/reisinformatie/htmbuzz-25
43154,ARR,16,Busstation - Bilgaard v.v.,,3,,,
43163,EBS,101,van Purmerend naar De Purmer Zuid,,3,,,
45094,BRAVO:ARR,5,Engelen - Centraal Station,,3,,,
45096,BRAVO:ARR,6,Empel - Centraal Station,,3,,,
45101,BRAVO:ARR,644,Boxtel - Veghel,,3,,,
45103,BRAVO:ARR,9,Maasoever via CS en JBZ - Vught,,3,,,
45121,BRAVO:ARR,306,Uden - 's-Hertogenbosch,,3,,,
45125,BRAVO:ARR,140,Tilburg  via Oisterwijk - 's-Hertogenbosch,,3,,,
45135,BRAVO:ARR,157,Oss - Eindhoven,,3,,,
50348,ARR,514,Van Knobelsdorffplein - Nij Smellinghe,,3,,,
52871,ARR,47,Gulpen via Simpelveld - Parkstad Stadion,,3,,,
53478,ARR,72,Neede - Lichtenvoorde,,3,,,
53482,ARR,84,Zutphen Station - Zutphen Zuidwijken,,3,,,
53855,ARR,40,Heerlen via Hoensbroek Busstation - Sittard,,3,,,
53865,ARR,372,Roermond - Panningen,,3,,,
53867,ARR,74,Nederweert via Weert - Stramproy,,3,,,
53868,ARR,75,Meijel - Roermond,,3,,,
53869,ARR,679,Horst/Sevenum - Panningen,,3,,,
53884,ARR,410,Leiderdorp Ziekenhuis - Leiden Centraal,,3,,,
54144,BRAVO:ARR,6,Centraal Station - Galder/Meersel Dreef,,3,,,
54145,BRAVO:ARR,311,Breda via Etten-Leur - Oud Gastel,,3,,,
54146,BRAVO:ARR,310,Rotterdam - Bergen op Zoom,,3,,,
54147,BRAVO:ARR,312,Breda via Etten-Leur - Roosendaal,,3,,,
54148,BRAVO:ARR,316,Breda - Etten-Leur,,3,,,
54149,BRAVO:ARR,621,'s-Hertogenbosch - Werkendam,,3,,,
54150,BRAVO:ARR,620,Werkendam - Dordrecht,,3,,,
54157,BRAVO:ARR,628,Hank - 's-Hertogenbosch,,3,,,
54171,BRAVO:ARR,25,Station - Bergse Plaat,,3,,,
54174,BRAVO:ARR,1,Tolberg West - Kortendijk,,3,,,
54183,BRAVO:ARR,328,Oosterhout - Tilburg,,3,,,
54184,BRAVO:ARR,618,Moerdijk - Breda,,3,,,
54186,BRAVO:ARR,610,Klundert - Oudenbosch,,3,,,
54192,BRAVO:ARR,617,Willemstad via Fijnaart - Breda,,3,,,
54194,BRAVO:ARR,135,Wijk en Aalburg - 's-Hertogenbosch,,3,,,
54196,BRAVO:ARR,122,Breda - Lage Zwaluwe,,3,,,
54197,BRAVO:ARR,123,Breda via Made - Raamsdonksveer,,3,,,
54198,BRAVO:ARR,120,Werkendam - Gorinchem,,3,,,
54201,BRAVO:ARR,9,Centraal Station - Avans/Loevesteinstraat,,3,,,
54269,BRAVO:ARR,155,Veghel - Gemert,,3,,,
54270,BRAVO:ARR,156,'s-Hertogenbosch - Eindhoven,,3,,,
54276,BRAVO:ARR,2,Goirle via CS - Reeshof,,3,,,
54277,BRAVO:ARR,3,Reeshof via CS - Stadhuisplein,,3,,,
54278,BRAVO:ARR,1,ETZ Elisabeth via CS - Noord-Quirijnstok,,3,,,
54279,BRAVO:ARR,6,Centraal Station - Noord-Heikant,,3,,,
54280,BRAVO:ARR,7,De Blaak via CS - West-Paletplein,,3,,,
54282,BRAVO:ARR,5,Centraal Station - Noord-Stokhasselt,,3,,,
54283,BRAVO:ARR,8,Centraal Station - Het Laar,,3,,,
54284,BRAVO:ARR,9,Centraal Station via Berkel-Enschot - Udenhout,,3,,,
54289,BRAVO:ARR,639,Udenhout - 's-Hertogenbosch,,3,,,
54291,BRAVO:ARR,136,Tilburg  via Waalwijk - 's-Hertogenbosch,,3,,,
54311,BRAVO:ARR,601,Centraal Station - Stappegoor,,3,,,
57850,RET,1,Hoek van Holland - Maasvlakte,,4,,,
58937,ARR,166,Holwerd - Leeuwarden,,3,,,
58998,QBUZZ,23,Winschoten - Veendam,,3,,,http://qbuzz.nl/gd/lijn/g023
60709,ARR,150,Dokkum via Holwerd - Leeuwarden,,3,,,
60781,BRENG,2,Arnhem CS - De Laar West,,3,,,http://www.breng.nl/dienstregeling/lijn?ID=A002
71367,CXX,197,Strijensas-Strijen,,3,,,http://www.connexxion.nl/dienstregeling/lijn?ID=Z197
53526,ARR,2,Busstation - Aldlan Oost,,3,,,
71369,CXX,612,Abcoude - Amsterdam,,3,afb4b9,000000,http://www.connexxion.nl/dienstregeling/lijn?ID=M612
71378,CXX,161,Zwanenburg - Hoofddorp Station,,3,afb4b9,000000,http://www.connexxion.nl/dienstregeling/lijn?ID=M161
71379,CXX,437,Ouddorp-Rotterdam,,3,e00000,ffffff,http://www.connexxion.nl/dienstregeling/lijn?ID=Z437
60892,EBS,110,van Volendam naar Purmerend,,3,,,
60895,EBS,312,van Amsterdam Noord naar Edam-Volendam,,3,,,
60896,EBS,316,van Amsterdam CS naar Volendam-Edam,,3,,,
60897,EBS,315,van Amsterdam Noord naar Marken,,3,,,
60898,EBS,125,van Amsterdam Sloterdijk naar Purmerend,,3,,,
60899,EBS,319,van Amsterdam Noord naar Landsmeer,,3,,,
60911,ARR,870,Alphen aan den Rijn - Schiphol Airport,,3,,,
61515,GVB,35,Olof Palmeplein - Molenwijk,,3,,,http://www.gvb.nl/lijn/bus/35
62560,ARR,7081,"Sibrandahus - Dokkum, Busstation",,3,,,
62567,ARR,8891,"Folsgare - Sneek, Busstation",,3,,,
62569,ARR,8881,"Rien - Sneek, Busstation",,3,,,
62570,ARR,8921,"Easterein - Sneek, Busstation",,3,,,
62571,ARR,8911,"Tjalhuizum - Sneek, Busstation",,3,,,
62572,ARR,7261,"Nes, Buorren - Dokkum, Busstation",,3,,,
62573,ARR,7262,"Nes Buorren - Dokkum, Sionsberg",,3,,,
62574,ARR,7271,"Moddergat - Dokkum, Busstation",,3,,,
62575,ARR,7272,"Moddergat - Dokkum, Sionsberg",,3,,,
61784,BRAVO:ARR,1,Hoge Vucht via CS - Nieuw Wolfslaar/Bavel,,3,,,
61787,BRAVO:ARR,632,Breda - Alphen,,3,,,
61793,BRAVO:ARR,2,Langdonk - Tolberg Oost,,3,,,
61797,BRAVO:ARR,8,Centraal Station - BUas/Ignatiusstraat,,3,,,
61807,ARR,670,Venlo - Panningen,,3,,,
61812,ARR,15,Maastricht Centrum via MUMC - Eijsden,,3,,,
61866,ARR,4,Leiden Station De Vink - Leiden Merenwijk,,3,,,
62190,BRENG,80,Millingen - Ooij - Nijmegen CS,,3,,,http://www.breng.nl/dienstregeling/lijn?ID=X080
62193,BRENG,35,Bemmel - Elst - Zetten,,3,,,http://www.breng.nl/dienstregeling/lijn?ID=A035
62189,BRAVO:CXX,6,Nuenen - Eindhoven Station,,3,,,http://www.connexxion.nl/dienstregeling/lijn?ID=L006
62511,CXX,348,Uithoorn - Amsterdam Station Zuid via Amstelveen,,3,d1ea32,000000,http://www.connexxion.nl/dienstregeling/lijn?ID=M348
62512,CXX,341,Spaarne Gasthuis - WTC/Zuid via Hoofddorp Station,,3,d1ea32,000000,http://www.connexxion.nl/dienstregeling/lijn?ID=M341
62520,CXX,162,Lisse - Hoofddorp Station,,3,afb4b9,000000,http://www.connexxion.nl/dienstregeling/lijn?ID=M162
62523,CXX,169,Hoofddorp Sportcomplex KWA - Hoofddorp Station,,3,afb4b9,000000,http://www.connexxion.nl/dienstregeling/lijn?ID=M169
62545,CXX,358,Kudelstaart/Aalsmeer - A'dam Station Zuid via ASV,,3,d1ea32,000000,http://www.connexxion.nl/dienstregeling/lijn?ID=M358
62547,CXX,357,Aalsmeer - Amsterdam Elandsgracht via Amstelveen,,3,ffcc00,000000,http://www.connexxion.nl/dienstregeling/lijn?ID=M357
62548,CXX,171,Aalsmeer - Amsterdam Bijlmer ArenA,,3,afb4b9,000000,http://www.connexxion.nl/dienstregeling/lijn?ID=M171
61932,ARR,40,Dinxperlo via Terborg - Doetinchem,,3,,,
61937,ARR,854,Vlinder Almen Laren,,3,,,
61943,ARR,88,Venlo via Grubbenvorst - Venray Station,,3,,,
61946,ARR,401,Stein Centrum - Meers,,3,,,
61992,EBS,404,Rockanje - Hellevoetsluis - Spijkenisse,,3,,,
61993,EBS,403,Rockanje - Oostvoorne - Brielle - Spijkenisse,,3,,,
62323,RET,75,Zuidplein - Kralingse Zoom,,3,,,
62387,ARR,683,Well - Venlo,,3,,,
62402,RET,68,Zuidplein - Heyplaat,,3,,,
62404,RET,70,Zuidplein Laag - Keizerswaard,,3,,,
62555,ARR,7062,"Hiaure - Dokkum, Sionsberg",,3,,,
62556,ARR,7061,"Hiaure - Dokkum, Busstation",,3,,,
67503,QBUZZ,20,Assen - Dieverbrug - Steenwijk (- Meppel),,3,,,http://qbuzz.nl/gd/lijn/d020
62084,HTM,28,Lijn 28: Zuiderstrand - Voorburg Station,,3,,,https://www.htm.nl/reisinformatie/htmbuzz-28
62578,ARR,7282,"Paesens - Dokkum, Sionsberg",,3,,,
62580,ARR,7291,"Lioessens - Dokkum, Busstation",,3,,,
62581,ARR,7292,"Lioessens - Dokkum, Sionsberg",,3,,,
62582,ARR,7761,"Swichum - Leeuwarden, Station",,3,,,
62583,ARR,7771,"Goutum, It Blauwe Slot - Leeuwarden, Station",,3,,,
62584,ARR,7741,"Warstiens - Leeuwarden, Station",,3,,,
62585,ARR,7751,"Wyns - Leeuwarden, Station",,3,,,
62600,ARR,8502,"Echtenerbrug - Lemmer, Busstation",,3,,,
62601,ARR,6361,"Nijeholtwolde - Wolvega, Station",,3,,,
62602,ARR,7422,"Broeksterwald - Dokkum, Sionsberg",,3,,,
62603,ARR,7421,"Broeksterwald - Dokkum, Busstation",,3,,,
62604,ARR,7413,"Jouswier - Buitenpost, Station",,3,,,
62605,ARR,7412,"Jouswier - Dokkum, Sionsberg",,3,,,
62606,ARR,7411,"Jouswier - Dokkum, Busstation",,3,,,
62607,ARR,7403,"Ee - Buitenpost, Station",,3,,,
62608,ARR,7402,"Ee - Dokkum, Sionsberg",,3,,,
62628,ARR,9411,"Hindeloopen, Museum - Hindeloopen, Station",,3,,,
62630,ARR,8131,"Jellum - Deinum, Station",,3,,,
62631,ARR,8132,"Jellum - Mantgum, Station",,3,,,
62636,ARR,8161,"Baard - Mantgum, Station",,3,,,
62637,ARR,8162,"Baard - Winsum, Busstation",,3,,,
62638,ARR,8171,"Britswert, Froonackerdyk - Mantgum, Station",,3,,,
62639,ARR,8172,"Britswert, Froonackerdyk - Winsum, Busstation",,3,,,
62640,ARR,7921,Nij Altoenae - Sint Annaparochie,,3,,,
62641,ARR,7912,Alde Leie - Sint Annaparochie,,3,,,
62642,ARR,6461,"Ter Idzard - Wolvega, Station",,3,,,
62643,ARR,6481,"Zandhuizen - Wolvega, Station",,3,,,
62644,ARR,6482,"Zandhuizen - Oosterwolde, Busstation",,3,,,
62645,ARR,6421,"Scherpenzeel - Wolvega, Station",,3,,,
62646,ARR,6431,"Slijkenburg - Wolvega, Station",,3,,,
62647,ARR,6441,"Sonnega - Wolvega, Station",,3,,,
62648,ARR,6451,"Spanga - Wolvega, Station",,3,,,
62649,ARR,9512,"Kolderwolde - Hemelum, Flinkeboskje",,3,,,
62650,ARR,9521,"Elahuizen - Woudsend, Centrum",,3,,,
62661,ARR,6251,"Nieuweschoot - Heerenveen, Busstation",,3,,,
62662,ARR,6261,"Oranjewoud - Heerenveen, Busstation",,3,,,
62663,ARR,6271,"Terband - Heerenveen, Busstation",,3,,,
62609,ARR,7401,"Ee - Dokkum, Busstation",,3,,,
62610,ARR,7431,"Anjum, Nieuweweg - Dokkum, Busstation",,3,,,
62611,ARR,7423,"Broeksterwald - Feanwalden, Station",,3,,,
62612,ARR,7811,"Wytgaard - Leeuwarden, Station",,3,,,
62620,ARR,7171,"Hegebeintum - Dokkum, Busstation",,3,,,
62621,ARR,7164,"Ginnum - Ferwert, Prov. weg",,3,,,
62622,ARR,9351,"Nijhuizum - Workum, Station",,3,,,
62623,ARR,9361,"Ferwoude - Workum, Station",,3,,,
62624,ARR,7181,"De Falom - Dokkum, Busstation",,3,,,
62625,ARR,7174,"Hegebeintum - Ferwert, Prov. weg",,3,,,
62626,ARR,9391,"Molkwerum, Hellingstrjitte - Koudum, Molkwerum",,3,,,
62627,ARR,9401,"Warns, Buorren - Koudum, Molkwerum",,3,,,
62651,ARR,9371,"Gaast - Workum, Station",,3,,,
62652,ARR,9381,"It Heidenskip - Workum, Station",,3,,,
62653,ARR,9523,"Elahuizen - Hemelum, Flinkeboskje",,3,,,
62656,ARR,9531,"Oudega - Woudsend, Centrum",,3,,,
62657,ARR,9541,"Indijk - Woudsend, Centrum",,3,,,
62658,ARR,9533,"Oudega - Hemelum, Flinkeboskje",,3,,,
62665,ARR,6232,"Bontebok - Gorredijk, Busstation",,3,,,
62666,ARR,6241,"Katlijk, Dorp - Heerenveen, Busstation",,3,,,
62667,ARR,8961,"Scharnegoutum - Sneek, Busstation",,3,,,
62670,ARR,8991,"Greonterp - IJlst, Station",,3,,,
62671,ARR,8922,"Easterein - Wommels, De Terp",,3,,,
62672,ARR,8931,"Offingawier, Fiifgeawei - Sneek, Busstation",,3,,,
62673,ARR,8941,"Gauw, De Eker - Sneek, Busstation",,3,,,
62674,ARR,8951,"Goenga, It Mediel - Sneek, Busstation",,3,,,
62675,ARR,9001,"Oosthem - IJlst, Station",,3,,,
62676,ARR,9011,"Sandfirden - IJlst, Station",,3,,,
62677,ARR,6191,"Jonkerslan - Gorredijk, Busstation",,3,,,
62678,ARR,6192,"Jonkerslan - Heerenveen, Busstation",,3,,,
62679,ARR,6181,"Hemrik - Drachten, Transferium Oost",,3,,,
62680,ARR,6182,"Hemrik - Gorredijk, Busstation",,3,,,
62681,ARR,6212,"Luxwoude - Gorredijk, Busstation",,3,,,
62682,ARR,6221,"Terwispel, Dorp - Gorredijk, Busstation",,3,,,
62691,ARR,7901,Oudebildtzijl - Stiens,,3,,,
62692,ARR,7821,"De Hemrik - Leeuwarden, St. Camminghaburen",,3,,,
62693,ARR,7011,"Aalsum - Dokkum, Busstation",,3,,,
62694,ARR,7012,"Aalsum - Dokkum, Sionsberg",,3,,,
62695,ARR,7021,"Ezumazijl - Dokkum, Busstation",,3,,,
62696,ARR,7022,"Ezumazijl - Dokkum, Sionsberg",,3,,,
62697,ARR,7031,"Oostrum - Dokkum, Busstation",,3,,,
62698,ARR,7032,"Oostrum - Dokkum, Sionsberg",,3,,,
62699,ARR,7041,"Hantumhuizen - Dokkum, Busstation",,3,,,
62700,ARR,8122,"Wijnaldum - Harlingen, Zorgplein",,3,,,
62702,ARR,8101,"Achlum, Jonkerschap - Franeker, Voorstraat",,3,,,
62703,ARR,8093,"Wjelsryp - Winsum, Busstation",,3,,,
62704,ARR,8103,"Achlum, Jonkerschap - Harlingen, Station",,3,,,
62705,ARR,8102,"Achlum, Jonkerschap - Franeker, Station",,3,,,
62706,ARR,8111,"Pingjum - Harlingen, Station",,3,,,
62707,ARR,8104,"Achlum, Jonkerschap - Harlingen, Zorgplein",,3,,,
62708,ARR,8113,Pingjum - Kop Afsluitdijk,,3,,,
62709,ARR,8112,"Pingjum - Harlingen, Zorgplein",,3,,,
62710,ARR,8002,"Blessum - Deinum, Station",,3,,,
62713,ARR,7972,"Ried - Franeker, Voorstraat",,3,,,
62816,ARR,7941,Firdgum - Sint Annaparochie,,3,,,
62722,ARR,8451,"Rottum, Molenlaan - Heerenveen, Busstation",,3,,,
62723,ARR,8461,"Rotsterhaule, Kampweg - Heerenveen, Busstation",,3,,,
62724,ARR,8462,"Rotsterhaule, Kampweg - Joure, Busstation",,3,,,
62725,ARR,8471,"Sintjohannesga - Heerenveen, Busstation",,3,,,
62726,ARR,8421,"Rotstergaast - Heerenveen, Busstation",,3,,,
62735,ARR,6141,"Kortehemmen - Drachten, Transferium Oost",,3,,,
62736,ARR,6151,"Oudega - Nijega, Dorpshuis",,3,,,
62737,ARR,6152,"Oudega - Nijega, Rijksweg",,3,,,
62738,ARR,7111,"Reitsum - Dokkum, Busstation",,3,,,
62739,ARR,7104,"Lichtaard - Ferwert, Prov. weg",,3,,,
62740,ARR,7113,Reitsum - Oentsjerk,,3,,,
62741,ARR,7112,"Reitsum - Dokkum, Sionsberg",,3,,,
62742,ARR,7121,"Jannum - Dokkum, Busstation",,3,,,
62743,ARR,7114,"Reitsum - Ferwert, Prov. weg",,3,,,
62744,ARR,7123,Jannum - Oentsjerk,,3,,,
62745,ARR,7122,"Jannum - Dokkum, Sionsberg",,3,,,
62746,ARR,7131,"Jislum, Dokkum, Busstation",,3,,,
62747,ARR,7124,"Jannum - Ferwert, Prov. weg",,3,,,
62749,ARR,6101,Suwald - Swarteweisein,,3,,,
62750,ARR,7142,"Wanswert - Dokkum, Sionsberg",,3,,,
62751,ARR,7143,Wanswert - Oentsjerk,,3,,,
62767,ARR,8381,"Jirnsum, Douwemastrjitte - Grou, Station",,3,,,
62768,ARR,8392,"Terherne, Gravinnewei - Joure, Busstation",,3,,,
62769,ARR,8391,"Terherne, Gravinnewei - Akkrum, Station",,3,,,
62770,ARR,8362,"Tersoal, Nij Wigara - Sneek, Busstation",,3,,,
62771,ARR,8361,"Tersoal, Nij Wigara - Grou, Station",,3,,,
62783,ARR,7511,Readtsjerk - Oentsjerk,,3,,,
62784,ARR,7521,"Kollumerpomp, 't Trefpunt - Grijpskerk, Station",,3,,,
62916,ARR,7581,Kollumerzwaag - Buitenpost,,3,,,
62785,ARR,7522,"Kollumerpomp, 't Trefpunt - Buitenpost, Station",,3,,,
62786,ARR,6051,"Gerkesklooster - Buitenpost, Station",,3,,,
62787,ARR,6041,"Stroobos - Buitenpost, Station",,3,,,
62788,ARR,6021,"Twijzel - Buitenpost, Station",,3,,,
62790,ARR,9611,"Bantega - Lemmer, Busstation",,3,,,
62791,ARR,9621,"Eesterga - Lemmer, Busstation",,3,,,
62796,ARR,9631,"Follega - Lemmer, Busstation",,3,,,
62797,ARR,9641,"Oosterzee, Buren - Lemmer, Busstation",,3,,,
62798,ARR,7731,"Bartlehiem, Wiereweg - Leeuwarden, Station",,3,,,
62799,ARR,7831,"Goutum, Crematorium - Leeuwarden, Station",,3,,,
62800,ARR,7332,"Walterswald - Dokkum, Sionsberg",,3,,,
62801,ARR,7331,"Walterswald - Dokkum, Busstation",,3,,,
62802,ARR,7341,"Westergeest - Dokkum, Busstation",,3,,,
62803,ARR,7333,"Walterswald - Buitenpost, Station",,3,,,
62804,ARR,7343,"Westergeest - Buitenpost, Station",,3,,,
62805,ARR,7342,"Westergeest - Dokkum, Sionsberg",,3,,,
62806,ARR,7352,"Ternaard, Stationsweg - Dokkum, Sionsberg",,3,,,
62807,ARR,7351,"Ternaard, Stationsweg - Dokkum, Busstation",,3,,,
62808,ARR,7361,"Hantum - Dokkum, Busstation",,3,,,
62809,ARR,7353,"Ternaard, Stationsweg - Holwerd, Prov. weg",,3,,,
62810,ARR,6171,"Smalle Ee - Drachten, Transferium Oost",,3,,,
62817,ARR,7942,"Firdgum - Franeker, Voorstraat",,3,,,
62818,ARR,7943,"Firdgum - Franeker, Station",,3,,,
62819,ARR,7232,"Niawier - Dokkum, Sionsberg",,3,,,
62820,ARR,7231,"Niawier - Dokkum, Busstation",,3,,,
62821,ARR,7242,"Oosternijkerk, Nijkerk - Dokkum, Sionsberg",,3,,,
63415,HTM,3,Lijn 3,,0,be1fa1,ffffff,https://www.htm.nl/reisinformatie/tram-3
62822,ARR,7241,"Oosternijkerk, Nijkerk - Dokkum, Busstation",,3,,,
62823,ARR,7221,"Waaxens - Dokkum, Busstation",,3,,,
62824,ARR,7213,"Brantgum - Holwerd, Prov. weg",,3,,,
62825,ARR,7223,"Waaxens - Holwerd, Prov. weg",,3,,,
62826,ARR,7222,"Waaxens - Dokkum, Sionsberg",,3,,,
62827,ARR,8091,"Wjelsryp - Franeker, Voorstraat",,3,,,
62828,ARR,8092,Wjelsryp - Franeker Station,,3,,,
62829,ARR,8062,"Herbaijum - Franeker, Station",,3,,,
62830,ARR,8071,"Hitzum - Franeker, Voorstraat",,3,,,
62831,ARR,8052,"Dongjum, Tzummarumerweg - Franeker, Station",,3,,,
62832,ARR,8061,"Herbaijum - Franeker, Voorstraat",,3,,,
62835,ARR,8072,"Hitzum - Franeker, Station",,3,,,
62837,ARR,8042,"Boer - Franeker, Station",,3,,,
62843,ARR,8032,"Schalsum - Franeker, Station",,3,,,
62844,ARR,8041,"Boer - Franeker, Voorstraat",,3,,,
62845,ARR,8023,"Baijum - Winsum, Busstation",,3,,,
62856,ARR,8851,"Itens, Hervormde Kerk - Sneek, Busstation",,3,,,
62859,ARR,7084,"Sibrandahus - Ferwert, Prov. weg",,3,,,
62861,ARR,7082,"Sibrandahus - Dokkum, Sionsberg",,3,,,
62862,ARR,7083,Sibrandahus - Oentsjerk,,3,,,
62863,ARR,7094,"Raard - Ferwert, Prov. weg",,3,,,
62864,ARR,7101,"Lichtaard - Dokkum, Busstation",,3,,,
62865,ARR,7092,"Raard - Dokkum, Sionsberg",,3,,,
62866,ARR,7093,Raard - Oentsjerk,,3,,,
62875,ARR,6321,"Ravenswoud - Oosterwolde, Busstation",,3,,,
62876,ARR,6281,"Fochteloo - Oosterwolde, Busstation",,3,,,
62877,ARR,6291,"Haule - Oosterwolde, Busstation",,3,,,
62878,ARR,6411,"Oldetrijne - Wolvega, Station",,3,,,
